freq_hz,mag_db
545.288086,40.80
545.471191,41.58
545.654297,41.48
545.837402,42.26
546.020508,41.22
546.203613,42.02
546.386719,41.24
546.569824,41.25
546.752930,40.96
546.936035,41.01
547.119141,40.54
547.302246,39.97
547.485352,39.35
547.668457,39.56
547.851562,37.26
548.034668,37.79
548.217773,37.45
548.400879,36.03
548.583984,37.23
548.767090,36.44
548.950195,35.78
549.133301,33.51
549.316406,34.20
549.499512,33.20
549.682617,32.40
549.865723,33.04
550.048828,34.46
550.231934,32.92
550.415039,33.30
550.598145,36.74
550.781250,37.55
550.964355,38.74
551.147461,39.77
551.330566,40.49
551.513672,41.32
551.696777,42.31
551.879883,42.15
552.062988,43.53
552.246094,43.32
552.429199,43.44
552.612305,43.71
552.795410,43.36
552.978516,44.23
553.161621,43.79
553.344727,43.53
553.527832,44.64
553.710938,43.33
553.894043,43.64
554.077148,43.64
554.260254,42.73
554.443359,43.62
554.626465,42.39
554.809570,42.91
554.992676,43.03
555.175781,42.39
555.358887,43.25
555.541992,41.78
555.725098,42.66
555.908203,42.86
556.091309,42.18
556.274414,42.72
556.457520,43.03
556.640625,42.99
556.823730,44.29
557.006836,42.62
557.189941,44.03
557.373047,43.69
557.556152,43.78
557.739258,44.10
557.922363,44.26
558.105469,44.30
558.288574,43.50
558.471680,44.32
558.654785,43.66
558.837891,43.62
559.020996,43.78
559.204102,43.83
559.387207,43.64
559.570312,43.46
559.753418,43.96
559.936523,43.51
560.119629,43.72
560.302734,43.44
560.485840,43.76
560.668945,43.80
560.852051,43.55
561.035156,43.73
561.218262,43.79
561.401367,43.04
561.584473,43.60
561.767578,42.83
561.950684,42.81
562.133789,42.00
562.316895,42.46
562.500000,41.50
562.683105,41.20
562.866211,41.04
563.049316,39.87
563.232422,40.43
563.415527,39.37
563.598633,39.36
563.781738,38.77
563.964844,38.33
564.147949,37.13
564.331055,37.18
564.514160,35.85
564.697266,35.66
564.880371,34.45
565.063477,34.12
565.246582,31.87
565.429688,28.84
565.612793,27.24
565.795898,30.68
565.979004,30.10
566.162109,32.78
566.345215,32.80
566.528320,33.88
566.711426,37.40
566.894531,35.93
567.077637,38.52
567.260742,38.89
567.443848,39.02
567.626953,40.16
567.810059,40.32
567.993164,40.56
568.176270,40.86
568.359375,40.53
568.542480,41.03
568.725586,40.91
568.908691,40.75
569.091797,40.75
569.274902,41.28
569.458008,39.92
569.641113,40.60
569.824219,39.39
570.007324,40.63
570.190430,39.42
570.373535,40.20
570.556641,38.86
570.739746,39.30
570.922852,37.14
571.105957,38.50
571.289062,37.58
571.472168,36.73
571.655273,36.80
571.838379,36.14
572.021484,36.08
572.204590,36.96
572.387695,37.39
572.570801,37.76
572.753906,37.46
572.937012,36.71
573.120117,37.41
573.303223,37.08
573.486328,36.82
573.669434,36.89
573.852539,36.26
574.035645,36.14
574.218750,35.88
574.401855,37.08
574.584961,36.60
574.768066,36.13
574.951172,36.60
575.134277,34.49
575.317383,35.55
575.500488,37.21
575.683594,36.69
575.866699,37.28
576.049805,36.44
576.232910,37.79
576.416016,38.53
576.599121,38.55
576.782227,38.92
576.965332,38.94
577.148438,38.35
577.331543,37.76
577.514648,37.62
577.697754,37.65
577.880859,36.27
578.063965,36.43
578.247070,33.55
578.430176,35.85
578.613281,29.71
578.796387,33.11
578.979492,26.68
579.162598,30.47
579.345703,26.82
579.528809,14.56
579.711914,26.01
579.895020,24.92
580.078125,24.92
580.261230,32.64
580.444336,31.47
580.627441,33.14
580.810547,33.07
580.993652,34.18
581.176758,34.00
581.359863,34.62
581.542969,36.03
581.726074,34.92
581.909180,35.25
582.092285,34.57
582.275391,35.12
582.458496,34.49
582.641602,34.76
582.824707,33.37
583.007812,33.26
583.190918,31.21
583.374023,29.26
583.557129,30.09
583.740234,20.71
583.923340,23.57
584.106445,14.79
584.289551,28.50
584.472656,24.23
584.655762,26.39
584.838867,33.56
585.021973,33.08
585.205078,35.24
585.388184,37.54
585.571289,37.36
585.754395,38.80
585.937500,38.41
586.120605,38.86
586.303711,38.96
586.486816,39.36
586.669922,39.09
586.853027,38.63
587.036133,37.92
587.219238,38.14
587.402344,38.73
587.585449,39.54
587.768555,38.40
587.951660,39.67
588.134766,39.73
588.317871,38.83
588.500977,39.42
588.684082,39.57
588.867188,40.84
589.050293,39.25
589.233398,38.85
589.416504,39.53
589.599609,38.70
589.782715,40.02
589.965820,39.23
590.148926,39.41
590.332031,39.68
590.515137,38.90
590.698242,39.22
590.881348,39.32
591.064453,39.74
591.247559,39.14
591.430664,39.27
591.613770,40.28
591.796875,39.38
591.979980,39.39
592.163086,38.49
592.346191,37.60
592.529297,38.68
592.712402,38.65
592.895508,37.63
593.078613,37.86
593.261719,37.40
593.444824,36.77
593.627930,37.83
593.811035,37.94
593.994141,37.31
594.177246,37.59
594.360352,37.74
594.543457,36.80
594.726562,38.87
594.909668,38.01
595.092773,39.02
595.275879,38.80
595.458984,39.48
595.642090,39.78
595.825195,39.09
596.008301,38.75
596.191406,39.05
596.374512,38.83
596.557617,37.94
596.740723,37.43
596.923828,39.15
597.106934,38.26
597.290039,37.07
597.473145,35.76
597.656250,36.00
597.839355,35.02
598.022461,35.02
598.205566,32.21
598.388672,34.38
598.571777,31.82
598.754883,33.56
598.937988,30.63
599.121094,32.83
599.304199,27.09
599.487305,29.17
599.670410,29.30
599.853516,25.40
600.036621,25.85
600.219727,29.39
600.402832,30.75
600.585938,32.45
600.769043,32.42
600.952148,32.45
601.135254,36.43
601.318359,35.74
601.501465,36.56
601.684570,35.94
601.867676,36.76
602.050781,37.20
602.233887,36.73
602.416992,38.22
602.600098,38.68
602.783203,38.75
602.966309,39.52
603.149414,39.34
603.332520,40.10
603.515625,40.05
603.698730,40.05
603.881836,40.18
604.064941,40.32
604.248047,40.12
604.431152,40.84
604.614258,40.59
604.797363,40.51
604.980469,40.55
605.163574,40.04
605.346680,40.16
605.529785,39.46
605.712891,39.29
605.895996,39.74
606.079102,39.79
606.262207,39.56
606.445312,39.43
606.628418,39.46
606.811523,38.52
606.994629,39.12
607.177734,37.98
607.360840,38.32
607.543945,38.12
607.727051,38.22
607.910156,38.16
608.093262,37.23
608.276367,37.36
608.459473,36.54
608.642578,36.11
608.825684,35.87
609.008789,33.33
609.191895,35.07
609.375000,32.95
609.558105,34.24
609.741211,32.43
609.924316,32.13
610.107422,34.44
610.290527,33.31
610.473633,33.90
610.656738,33.60
610.839844,34.18
611.022949,34.72
611.206055,34.05
611.389160,35.56
611.572266,35.11
611.755371,34.62
611.938477,34.88
612.121582,34.70
612.304688,36.25
612.487793,35.93
612.670898,34.63
612.854004,37.43
613.037109,32.60
613.220215,34.60
613.403320,33.45
613.586426,35.87
613.769531,36.16
613.952637,38.20
614.135742,38.36
614.318848,37.12
614.501953,37.83
614.685059,36.59
614.868164,34.89
615.051270,36.87
615.234375,33.89
615.417480,36.45
615.600586,35.95
615.783691,34.58
615.966797,36.06
616.149902,33.19
616.333008,30.06
616.516113,32.96
616.699219,27.66
616.882324,32.29
617.065430,30.84
617.248535,31.28
617.431641,33.03
617.614746,32.52
617.797852,31.38
617.980957,33.00
618.164062,30.99
618.347168,31.61
618.530273,31.55
618.713379,23.98
618.896484,33.06
619.079590,32.14
619.262695,27.62
619.445801,28.52
619.628906,26.43
619.812012,28.80
619.995117,34.45
620.178223,27.73
620.361328,31.67
620.544434,29.80
620.727539,28.74
620.910645,27.16
621.093750,29.51
621.276855,28.52
621.459961,31.57
621.643066,28.40
621.826172,30.94
622.009277,29.26
622.192383,29.89
622.375488,31.26
622.558594,29.49
622.741699,29.33
622.924805,30.39
623.107910,26.44
623.291016,28.66
623.474121,18.59
623.657227,25.17
623.840332,21.73
624.023438,26.87
624.206543,30.15
624.389648,30.94
624.572754,30.43
624.755859,30.98
624.938965,33.31
625.122070,33.52
625.305176,34.17
625.488281,34.29
625.671387,33.96
625.854492,34.74
626.037598,36.02
626.220703,33.35
626.403809,35.09
626.586914,36.26
626.770020,35.19
626.953125,35.50
627.136230,34.39
627.319336,37.04
627.502441,34.59
627.685547,34.73
627.868652,34.65
628.051758,33.03
628.234863,31.50
628.417969,31.28
628.601074,30.34
628.784180,30.19
628.967285,30.12
629.150391,27.03
629.333496,29.55
629.516602,14.01
629.699707,21.27
629.882812,26.07
630.065918,19.35
630.249023,15.81
630.432129,24.18
630.615234,11.98
630.798340,15.43
630.981445,17.91
631.164551,9.84
631.347656,17.44
631.530762,14.30
631.713867,1.32
631.896973,18.73
632.080078,20.15
632.263184,6.03
632.446289,14.12
632.629395,23.16
632.812500,19.57
632.995605,25.81
633.178711,17.02
633.361816,22.44
633.544922,12.41
633.728027,18.67
633.911133,23.78
634.094238,19.31
634.277344,19.11
634.460449,23.57
634.643555,23.33
634.826660,20.44
635.009766,25.21
635.192871,28.54
635.375977,29.49
635.559082,28.38
635.742188,27.40
635.925293,28.60
636.108398,30.41
636.291504,27.28
636.474609,30.18
636.657715,28.70
636.840820,27.75
637.023926,25.72
637.207031,27.80
637.390137,23.82
637.573242,25.17
637.756348,18.44
637.939453,17.67
638.122559,25.99
638.305664,22.98
638.488770,24.09
638.671875,10.71
638.854980,25.27
639.038086,22.44
639.221191,25.69
639.404297,19.38
639.587402,12.28
639.770508,12.02
639.953613,17.37
640.136719,15.56
640.319824,19.28
640.502930,17.70
640.686035,16.95
640.869141,16.80
641.052246,8.54
641.235352,15.65
641.418457,25.01
641.601562,19.18
641.784668,17.88
641.967773,27.53
642.150879,23.73
642.333984,8.39
642.517090,14.85
642.700195,17.58
642.883301,21.60
643.066406,12.81
643.249512,17.92
643.432617,14.73
643.615723,16.80
643.798828,20.77
643.981934,15.93
644.165039,19.13
644.348145,16.58
644.531250,21.54
644.714355,16.39
644.897461,22.40
645.080566,17.46
645.263672,20.45
645.446777,14.97
645.629883,20.33
645.812988,14.93
645.996094,21.19
646.179199,23.09
646.362305,23.60
646.545410,22.49
646.728516,24.84
646.911621,24.06
647.094727,27.17
647.277832,30.16
647.460938,0.18
647.644043,28.14
647.827148,23.57
648.010254,21.36
648.193359,28.51
648.376465,27.97
648.559570,20.12
648.742676,21.07
648.925781,-0.40
649.108887,14.31
649.291992,17.71
649.475098,14.77
649.658203,20.13
649.841309,18.75
650.024414,18.86
650.207520,22.73
650.390625,18.77
650.573730,20.96
650.756836,20.12
650.939941,16.66
651.123047,12.44
651.306152,4.04
651.489258,19.52
651.672363,16.23
651.855469,15.13
652.038574,20.76
652.221680,18.73
652.404785,11.98
652.587891,21.10
652.770996,20.74
652.954102,10.72
653.137207,20.84
653.320312,20.95
653.503418,11.91
653.686523,5.86
653.869629,20.89
654.052734,19.10
654.235840,16.54
654.418945,19.97
654.602051,22.47
654.785156,20.09
654.968262,-1.84
655.151367,21.27
655.334473,16.75
655.517578,19.34
655.700684,19.15
655.883789,19.63
656.066895,13.35
656.250000,19.00
656.433105,21.98
656.616211,23.70
656.799316,0.85
656.982422,22.54
657.165527,2.44
657.348633,13.89
657.531738,18.23
657.714844,13.70
657.897949,16.99
658.081055,21.98
658.264160,9.04
658.447266,21.45
658.630371,9.94
658.813477,25.55
658.996582,10.30
659.179688,19.79
659.362793,14.15
659.545898,8.67
659.729004,14.80
659.912109,4.88
660.095215,17.81
660.278320,18.01
660.461426,14.51
660.644531,16.01
660.827637,15.66
661.010742,20.09
661.193848,15.83
661.376953,12.27
661.560059,14.87
661.743164,19.68
661.926270,5.75
662.109375,20.13
662.292480,12.70
662.475586,21.66
662.658691,20.14
662.841797,15.25
663.024902,14.13
663.208008,10.68
663.391113,17.37
663.574219,20.20
663.757324,12.82
663.940430,22.48
664.123535,13.62
664.306641,23.25
664.489746,13.20
664.672852,18.07
664.855957,22.86
665.039062,21.03
665.222168,20.78
665.405273,24.47
665.588379,25.20
665.771484,15.95
665.954590,3.34
666.137695,18.47
666.320801,15.18
666.503906,20.02
666.687012,19.93
666.870117,-3.63
667.053223,8.40
667.236328,11.03
667.419434,19.85
667.602539,12.79
667.785645,22.52
667.968750,17.61
668.151855,15.43
668.334961,22.16
668.518066,13.11
668.701172,17.81
668.884277,17.89
669.067383,25.03
669.250488,16.34
669.433594,22.72
669.616699,23.28
669.799805,17.97
669.982910,22.25
670.166016,20.45
670.349121,15.22
670.532227,24.43
670.715332,17.19
670.898438,19.96
671.081543,16.25
671.264648,24.37
671.447754,18.90
671.630859,17.69
671.813965,21.91
671.997070,13.14
672.180176,11.55
672.363281,20.55
672.546387,20.65
672.729492,22.47
672.912598,19.59
673.095703,20.19
673.278809,23.01
673.461914,14.43
673.645020,18.06
673.828125,21.41
674.011230,18.72
674.194336,26.86
674.377441,18.19
674.560547,26.01
674.743652,24.41
674.926758,22.02
675.109863,24.83
675.292969,16.16
675.476074,14.30
675.659180,6.99
675.842285,16.91
676.025391,22.81
676.208496,26.94
676.391602,5.67
676.574707,23.59
676.757812,24.31
676.940918,24.97
677.124023,21.42
677.307129,25.00
677.490234,26.20
677.673340,22.40
677.856445,13.50
678.039551,20.12
678.222656,24.26
678.405762,14.13
678.588867,19.67
678.771973,12.18
678.955078,23.37
679.138184,20.31
679.321289,21.64
679.504395,15.14
679.687500,17.02
679.870605,15.59
680.053711,29.28
680.236816,27.91
680.419922,28.15
680.603027,22.84
680.786133,22.16
680.969238,28.61
681.152344,29.24
681.335449,25.44
681.518555,22.61
681.701660,25.27
681.884766,22.76
682.067871,21.43
682.250977,26.17
682.434082,22.37
682.617188,24.86
682.800293,22.82
682.983398,17.43
683.166504,5.43
683.349609,15.14
683.532715,23.81
683.715820,21.34
683.898926,25.70
684.082031,20.68
684.265137,17.95
684.448242,20.90
684.631348,23.55
684.814453,26.37
684.997559,14.22
685.180664,20.23
685.363770,24.10
685.546875,22.10
685.729980,23.03
685.913086,23.69
686.096191,20.81
686.279297,20.97
686.462402,18.39
686.645508,15.77
686.828613,20.20
687.011719,18.49
687.194824,17.50
687.377930,30.17
687.561035,25.72
687.744141,15.99
687.927246,13.00
688.110352,9.03
688.293457,3.39
688.476562,19.15
688.659668,16.14
688.842773,20.91
689.025879,25.98
689.208984,11.16
689.392090,17.31
689.575195,18.25
689.758301,18.88
689.941406,23.72
690.124512,23.50
690.307617,23.45
690.490723,27.39
690.673828,22.53
690.856934,27.15
691.040039,26.44
691.223145,18.40
691.406250,21.40
691.589355,24.68
691.772461,22.24
691.955566,16.90
692.138672,13.57
692.321777,19.00
692.504883,4.91
692.687988,16.12
692.871094,20.51
693.054199,14.43
693.237305,12.76
693.420410,24.01
693.603516,6.06
693.786621,24.02
693.969727,9.47
694.152832,21.13
694.335938,26.47
694.519043,-1.45
694.702148,16.81
694.885254,26.81
695.068359,27.07
695.251465,15.24
695.434570,14.97
695.617676,26.85
695.800781,26.46
695.983887,27.51
696.166992,24.46
696.350098,24.96
696.533203,23.12
696.716309,29.39
696.899414,28.73
697.082520,27.38
697.265625,25.66
697.448730,23.40
697.631836,23.37
697.814941,23.50
697.998047,23.25
698.181152,28.82
698.364258,22.71
698.547363,17.21
698.730469,17.91
698.913574,27.13
699.096680,21.83
699.279785,25.08
699.462891,27.95
699.645996,29.74
699.829102,23.43
700.012207,27.84
700.195312,14.65
700.378418,29.73
700.561523,29.20
700.744629,29.55
700.927734,27.50
701.110840,28.47
701.293945,29.08
701.477051,30.54
701.660156,30.40
701.843262,30.50
702.026367,30.41
702.209473,29.79
702.392578,30.81
702.575684,30.77
702.758789,11.97
702.941895,28.60
703.125000,30.63
703.308105,27.69
703.491211,25.97
703.674316,26.10
703.857422,26.98
704.040527,22.23
704.223633,28.58
704.406738,28.91
704.589844,22.93
704.772949,30.18
704.956055,29.67
705.139160,28.49
705.322266,31.43
705.505371,24.59
705.688477,9.59
705.871582,28.69
706.054688,17.22
706.237793,28.65
706.420898,30.29
706.604004,29.44
706.787109,26.08
706.970215,25.46
707.153320,25.79
707.336426,24.05
707.519531,27.72
707.702637,28.35
707.885742,29.62
708.068848,28.72
708.251953,27.31
708.435059,31.05
708.618164,22.63
708.801270,29.11
708.984375,28.48
709.167480,29.46
709.350586,24.73
709.533691,29.76
709.716797,31.74
709.899902,29.01
710.083008,29.66
710.266113,32.16
710.449219,19.44
710.632324,32.44
710.815430,27.95
710.998535,26.06
711.181641,29.34
711.364746,27.61
711.547852,28.37
711.730957,24.90
711.914062,31.33
712.097168,24.62
712.280273,26.11
712.463379,19.82
712.646484,27.35
712.829590,21.95
713.012695,21.58
713.195801,24.79
713.378906,27.27
713.562012,22.86
713.745117,24.17
713.928223,27.25
714.111328,25.18
714.294434,31.13
714.477539,24.21
714.660645,27.07
714.843750,29.84
715.026855,28.75
715.209961,28.38
715.393066,26.13
715.576172,28.00
715.759277,20.52
715.942383,26.22
716.125488,23.70
716.308594,29.33
716.491699,23.35
716.674805,7.14
716.857910,22.04
717.041016,22.20
717.224121,16.88
717.407227,12.50
717.590332,14.88
717.773438,18.52
717.956543,19.75
718.139648,16.90
718.322754,15.87
718.505859,21.52
718.688965,23.82
718.872070,18.47
719.055176,17.66
719.238281,10.92
719.421387,26.54
719.604492,23.71
719.787598,19.45
719.970703,12.65
720.153809,21.46
720.336914,25.04
720.520020,19.67
720.703125,17.54
720.886230,25.48
721.069336,29.15
721.252441,21.44
721.435547,23.76
721.618652,20.82
721.801758,7.75
721.984863,16.78
722.167969,25.67
722.351074,24.18
722.534180,19.95
722.717285,28.94
722.900391,24.76
723.083496,27.03
723.266602,21.92
723.449707,28.20
723.632812,29.87
723.815918,29.38
723.999023,30.97
724.182129,27.26
724.365234,28.20
724.548340,28.33
724.731445,31.47
724.914551,30.63
725.097656,29.38
725.280762,26.95
725.463867,28.11
725.646973,28.59
725.830078,27.51
726.013184,24.23
726.196289,29.54
726.379395,22.44
726.562500,27.60
726.745605,12.46
726.928711,20.52
727.111816,23.02
727.294922,9.96
727.478027,27.88
727.661133,25.80
727.844238,28.42
728.027344,17.97
728.210449,21.56
728.393555,23.70
728.576660,22.06
728.759766,25.62
728.942871,25.90
729.125977,22.84
729.309082,28.71
729.492188,24.84
729.675293,23.56
729.858398,30.11
730.041504,25.28
730.224609,25.77
730.407715,32.25
730.590820,29.52
730.773926,31.98
730.957031,32.41
731.140137,32.31
731.323242,29.36
731.506348,33.62
731.689453,31.47
731.872559,32.60
732.055664,34.76
732.238770,32.44
732.421875,31.50
732.604980,32.55
732.788086,29.38
732.971191,27.29
733.154297,32.37
733.337402,24.11
733.520508,34.23
733.703613,26.04
733.886719,30.67
734.069824,26.41
734.252930,32.01
734.436035,29.55
734.619141,32.61
734.802246,26.99
734.985352,24.59
735.168457,27.65
735.351562,24.98
735.534668,26.39
735.717773,26.03
735.900879,28.86
736.083984,25.78
736.267090,24.16
736.450195,20.10
736.633301,19.28
736.816406,13.79
736.999512,21.77
737.182617,13.02
737.365723,18.68
737.548828,23.88
737.731934,18.07
737.915039,23.21
738.098145,25.33
738.281250,25.75
738.464355,31.03
738.647461,24.82
738.830566,27.56
739.013672,26.94
739.196777,25.29
739.379883,27.77
739.562988,28.77
739.746094,25.86
739.929199,20.54
740.112305,33.54
740.295410,26.62
740.478516,23.64
740.661621,26.76
740.844727,24.12
741.027832,29.28
741.210938,15.16
741.394043,25.25
741.577148,26.79
741.760254,25.52
741.943359,26.85
742.126465,25.74
742.309570,12.68
742.492676,25.77
742.675781,20.48
742.858887,24.65
743.041992,21.91
743.225098,24.05
743.408203,23.18
743.591309,16.93
743.774414,23.49
743.957520,20.70
744.140625,27.59
744.323730,19.42
744.506836,16.47
744.689941,27.52
744.873047,25.53
745.056152,23.83
745.239258,20.01
745.422363,24.31
745.605469,20.36
745.788574,28.81
745.971680,25.62
746.154785,27.14
746.337891,25.96
746.520996,33.26
746.704102,31.47
746.887207,35.18
747.070312,32.91
747.253418,34.58
747.436523,35.84
747.619629,36.20
747.802734,35.87
747.985840,36.55
748.168945,37.84
748.352051,37.92
748.535156,37.84
748.718262,37.73
748.901367,38.76
749.084473,37.41
749.267578,37.77
749.450684,37.18
749.633789,38.42
749.816895,38.84
750.000000,39.12
750.183105,38.43
750.366211,37.81
750.549316,36.76
750.732422,36.90
750.915527,37.65
751.098633,36.95
751.281738,36.53
751.464844,38.06
751.647949,38.15
751.831055,38.09
752.014160,38.65
752.197266,37.85
752.380371,38.63
752.563477,38.80
752.746582,39.73
752.929688,38.25
753.112793,40.22
753.295898,41.25
753.479004,40.56
753.662109,39.75
753.845215,41.81
754.028320,41.47
754.211426,41.27
754.394531,41.68
754.577637,41.23
754.760742,41.81
754.943848,41.73
755.126953,43.03
755.310059,42.68
755.493164,43.32
755.676270,41.53
755.859375,41.86
756.042480,42.16
756.225586,42.24
756.408691,42.46
756.591797,42.73
756.774902,42.47
756.958008,40.79
757.141113,43.38
757.324219,42.43
757.507324,43.40
757.690430,42.89
757.873535,43.19
758.056641,43.94
758.239746,42.40
758.422852,43.86
758.605957,43.16
758.789062,43.41
758.972168,43.01
759.155273,42.94
759.338379,43.32
759.521484,42.97
759.704590,43.09
759.887695,44.15
760.070801,43.29
760.253906,43.89
760.437012,43.74
760.620117,43.42
760.803223,43.57
760.986328,43.95
761.169434,42.99
761.352539,41.92
761.535645,42.48
761.718750,40.18
761.901855,40.80
762.084961,40.88
762.268066,39.87
762.451172,39.35
762.634277,38.99
762.817383,38.75
763.000488,35.62
763.183594,36.75
763.366699,36.24
763.549805,36.93
763.732910,36.28
763.916016,36.64
764.099121,37.94
764.282227,38.33
764.465332,40.87
764.648438,39.89
764.831543,41.09
765.014648,41.61
765.197754,41.60
765.380859,41.72
765.563965,40.77
765.747070,41.32
765.930176,41.90
766.113281,42.86
766.296387,42.41
766.479492,42.79
766.662598,42.66
766.845703,43.32
767.028809,44.12
767.211914,43.22
767.395020,42.77
767.578125,43.64
767.761230,43.46
767.944336,44.14
768.127441,43.61
768.310547,43.89
768.493652,43.76
768.676758,43.51
768.859863,43.33
769.042969,43.44
769.226074,42.52
769.409180,43.09
769.592285,42.43
769.775391,40.82
769.958496,41.40
770.141602,39.33
770.324707,40.17
770.507812,40.50
770.690918,38.90
770.874023,37.47
771.057129,38.48
771.240234,39.71
771.423340,38.57
771.606445,40.00
771.789551,36.56
771.972656,37.41
772.155762,36.96
772.338867,35.95
772.521973,34.74
772.705078,35.23
772.888184,33.27
773.071289,33.55
773.254395,34.18
773.437500,35.21
773.620605,37.46
773.803711,34.02
773.986816,36.79
774.169922,34.55
774.353027,32.91
774.536133,33.64
774.719238,33.38
774.902344,35.45
775.085449,32.49
775.268555,34.56
775.451660,34.98
775.634766,35.42
775.817871,36.35
776.000977,34.22
776.184082,35.92
776.367188,35.99
776.550293,34.55
776.733398,36.04
776.916504,33.97
777.099609,35.46
777.282715,34.09
777.465820,34.08
777.648926,37.13
777.832031,35.39
778.015137,35.13
778.198242,35.16
778.381348,34.82
778.564453,34.88
778.747559,31.53
778.930664,34.07
779.113770,28.67
779.296875,31.01
779.479980,30.47
779.663086,29.73
779.846191,30.47
780.029297,21.44
780.212402,27.11
780.395508,18.47
780.578613,25.75
780.761719,24.43
780.944824,25.14
781.127930,16.96
781.311035,18.48
781.494141,23.07
781.677246,25.67
781.860352,18.14
782.043457,26.82
782.226562,27.69
782.409668,26.44
782.592773,30.49
782.775879,26.51
782.958984,34.09
783.142090,31.11
783.325195,31.33
783.508301,34.06
783.691406,32.92
783.874512,33.76
784.057617,34.16
784.240723,33.84
784.423828,34.81
784.606934,36.30
784.790039,36.34
784.973145,35.62
785.156250,36.89
785.339355,33.99
785.522461,34.08
785.705566,35.32
785.888672,33.89
786.071777,37.00
786.254883,34.87
786.437988,36.09
786.621094,36.39
786.804199,35.55
786.987305,34.59
787.170410,35.28
787.353516,32.88
787.536621,35.49
787.719727,30.84
787.902832,34.24
788.085938,31.16
788.269043,33.96
788.452148,30.49
788.635254,32.53
788.818359,31.07
789.001465,30.73
789.184570,31.76
789.367676,30.75
789.550781,28.98
789.733887,32.97
789.916992,28.83
790.100098,31.34
790.283203,32.30
790.466309,33.77
790.649414,34.62
790.832520,33.46
791.015625,31.15
791.198730,31.63
791.381836,34.11
791.564941,35.70
791.748047,35.56
791.931152,34.85
792.114258,31.52
792.297363,35.14
792.480469,35.78
792.663574,34.45
792.846680,36.12
793.029785,35.06
793.212891,35.34
793.395996,32.86
793.579102,34.04
793.762207,34.50
793.945312,34.82
794.128418,35.70
794.311523,34.15
794.494629,36.09
794.677734,34.42
794.860840,35.70
795.043945,36.06
795.227051,33.72
795.410156,38.92
795.593262,35.90
795.776367,36.06
795.959473,35.64
796.142578,34.54
796.325684,37.44
796.508789,31.65
796.691895,34.36
796.875000,35.67
797.058105,33.50
797.241211,35.29
797.424316,30.76
797.607422,33.85
797.790527,34.58
797.973633,34.08
798.156738,32.26
798.339844,31.97
798.522949,33.84
798.706055,31.32
798.889160,34.29
799.072266,31.47
799.255371,30.94
799.438477,29.01
799.621582,31.15
799.804688,28.15
799.987793,30.10
800.170898,29.21
800.354004,29.68
800.537109,28.44
800.720215,29.15
800.903320,31.21
801.086426,32.81
801.269531,29.14
801.452637,32.13
801.635742,33.46
801.818848,32.72
802.001953,34.30
802.185059,32.05
802.368164,33.01
802.551270,34.61
802.734375,32.41
802.917480,34.42
803.100586,34.69
803.283691,35.66
803.466797,34.52
803.649902,34.76
803.833008,36.38
804.016113,37.06
804.199219,34.80
804.382324,34.57
804.565430,35.42
804.748535,35.47
804.931641,35.72
805.114746,34.81
805.297852,36.69
805.480957,34.66
805.664062,34.46
805.847168,31.99
806.030273,34.38
806.213379,36.41
806.396484,32.23
806.579590,33.46
806.762695,34.77
806.945801,29.29
807.128906,31.20
807.312012,31.96
807.495117,23.23
807.678223,28.46
807.861328,29.78
808.044434,27.68
808.227539,24.78
808.410645,22.12
808.593750,21.29
808.776855,16.89
808.959961,17.88
809.143066,18.08
809.326172,20.51
809.509277,27.89
809.692383,14.78
809.875488,25.33
810.058594,25.23
810.241699,21.06
810.424805,25.09
810.607910,29.33
810.791016,24.53
810.974121,27.52
811.157227,25.06
811.340332,27.00
811.523438,28.80
811.706543,30.24
811.889648,28.69
812.072754,25.51
812.255859,26.57
812.438965,27.42
812.622070,25.34
812.805176,25.15
812.988281,26.13
813.171387,24.79
813.354492,28.77
813.537598,20.64
813.720703,27.48
813.903809,24.71
814.086914,18.31
814.270020,25.90
814.453125,19.07
814.636230,16.58
814.819336,22.86
815.002441,9.07
815.185547,24.02
815.368652,13.82
815.551758,21.86
815.734863,22.82
815.917969,13.49
816.101074,15.80
816.284180,14.90
816.467285,17.32
816.650391,23.24
816.833496,13.92
817.016602,25.44
817.199707,15.26
817.382812,20.88
817.565918,1.39
817.749023,24.17
817.932129,18.48
818.115234,25.70
818.298340,18.04
818.481445,23.97
818.664551,27.45
818.847656,18.97
819.030762,23.58
819.213867,25.49
819.396973,20.91
819.580078,28.18
819.763184,21.81
819.946289,18.05
820.129395,14.21
820.312500,26.78
820.495605,27.45
820.678711,23.24
820.861816,21.96
821.044922,22.21
821.228027,16.30
821.411133,27.87
821.594238,21.09
821.777344,21.27
821.960449,13.05
822.143555,24.07
822.326660,8.99
822.509766,17.96
822.692871,29.07
822.875977,23.09
823.059082,23.42
823.242188,15.64
823.425293,19.65
823.608398,17.27
823.791504,21.83
823.974609,15.43
824.157715,17.88
824.340820,26.37
824.523926,19.47
824.707031,27.88
824.890137,20.07
825.073242,27.97
825.256348,26.15
825.439453,30.37
825.622559,16.41
825.805664,6.16
825.988770,27.23
826.171875,20.97
826.354980,21.45
826.538086,26.53
826.721191,30.81
826.904297,18.92
827.087402,22.41
827.270508,24.53
827.453613,21.27
827.636719,21.06
827.819824,25.94
828.002930,24.11
828.186035,23.34
828.369141,21.22
828.552246,18.44
828.735352,23.15
828.918457,14.11
829.101562,13.55
829.284668,19.26
829.467773,13.04
